R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
258,1.738544752,1.738544752,1.738544752,1.738544752,1.738544752,1.646023209,1.646023209,2.002715689,1.573759181,1.420699653,1.45069576,1.758504013,1.619697405,1.619697405,1.803410939,1.270680417,1.068073982,1.052841243,1.50533773,1.787785117,1.787785117,1.637299801,1.415984383,1.162011585,1.160712687,1.489941651,1.696895093,1.696895093
259,0.950837193,0.950837193,0.950837193,0.950837193,0.950837193,0.900235721,0.900235721,1.415393023,1.016695526,1.04815049,1.001919104,1.086661954,0.794687329,0.794687329,0.843466983,0.637724594,0.672837965,0.704357881,0.970111304,0.98059145,0.98059145,1.050954542,0.787879506,0.88514962,0.957143756,1.238729533,0.844245534,0.844245534
260,1.095254481,1.095254481,1.095254481,1.095254481,1.095254481,1.036967437,1.036967437,1.551650513,1.114600429,1.041778131,1.012341754,1.231006788,0.936473147,0.936473147,1.085367243,0.786796044,0.744446278,0.72386756,1.061027167,1.050610567,1.050610567,1.410000471,1.027444659,0.970063237,0.942318703,1.31795208,0.904914919,0.904914919
261,0.950837193,0.950837193,0.950837193,0.950837193,0.950837193,0.900235721,0.900235721,1.521929409,1.111435754,1.044162988,0.953170307,1.161570059,0.783671736,0.783671736,0.883336076,0.645946699,0.610735363,0.586971846,0.859970674,1.033032494,1.033032494,1.140292298,0.840310622,0.79469199,0.795990893,1.113377825,0.872717082,0.872717082
262,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.87293399,1.006985662,1.006985662,1.006985662,1.006985662,1.006985662,1.006985662,0.807566684,0.983294622,0.983294622,0.983294622,0.983294622,0.983294622,0.983294622,0.699686193,1.020232536,1.020232536,1.020232536,1.020232536,1.020232536,1.020232536
264,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.81058176,2.108043182,2.108043182,2.108043182,2.108043182,2.108043182,2.108043182,2.787234324,2.174410628,2.174410628,2.174410628,2.174410628,2.174410628,2.174410628,2.588581682,2.062919225,2.062919225,2.062919225,2.062919225,2.062919225,2.062919225
265,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.694726152,0.506888344,0.459506831,0.479916822,0.488958088,0.525400749,0.525400749,0.488195183,0.364490555,0.329719912,0.3243313,0.482016864,0.545525081,0.545525081,0.555235375,0.420216142,0.381393506,0.357981904,0.452055201,0.561027865,0.561027865
268,1.911436558,1.911436558,1.911436558,1.911436558,1.911436558,1.809714092,1.809714092,1.879029248,2.119107144,1.670181417,1.678226877,1.978710475,1.724806951,1.724806951,1.566692327,1.444515198,1.306715407,1.303993155,1.872328733,1.906366799,1.906366799,1.506826092,1.66728609,1.449398868,1.447269302,1.977301955,1.759597069,1.759597069
269,2.648503149,2.648503149,2.648503149,2.648503149,2.648503149,2.507555613,2.507555613,3.475128001,2.22120514,2.131206321,2.20354892,2.568027466,2.350424647,2.350424647,2.521758468,1.890093587,1.709787764,1.681844704,2.493855103,2.509090913,2.509090913,2.688654374,2.06092501,1.784891444,1.781143314,2.478003011,2.326984271,2.326984271
270,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.237759293,0.947434619,0.947434619,0.947434619,0.947434619,0.947434619,0.947434619,0.911542651,0.960728619,0.960728619,0.960728619,0.960728619,0.960728619,0.960728619,1.081596574,0.94714826,0.94714826,0.94714826,0.94714826,0.94714826,0.94714826
272,1.50823911,1.50823911,1.50823911,1.50823911,1.50823911,1.427973928,1.427973928,1.708446793,1.219941407,1.144958151,1.132292332,1.379159072,1.505908536,1.505908536,1.369580333,1.047160182,0.990437122,0.943049865,1.365787371,1.570556949,1.570556949,1.443966756,1.090674242,1.031110149,0.990171557,1.37607677,1.504046439,1.504046439
273,2.439062282,2.439062282,2.439062282,2.439062282,2.439062282,2.30926073,2.30926073,2.825351854,2.322309837,2.120584511,1.957687849,2.613441377,2.168485525,2.168485525,2.243109452,1.621873723,1.585346406,1.465838293,2.219675007,2.466391474,2.466391474,2.418364006,1.754537427,1.766234267,1.632400441,2.516647756,2.207260481,2.207260481
274,4.723876239,4.723876239,4.723876239,4.723876239,4.723876239,4.472481894,4.472481894,4.859098767,3.863856266,3.327753768,3.144089653,4.182495753,4.41989316,4.41989316,4.530075537,3.203599242,3.239547204,3.010209671,4.439463699,4.404680031,4.404680031,4.093448162,3.268819697,2.990727046,2.812011659,4.273072638,4.146136951,4.146136951
275,2.273654373,2.273654373,2.273654373,2.273654373,2.273654373,2.152655468,2.152655468,2.145687656,1.776718892,1.479347964,1.542050124,1.980607851,2.424821373,2.424821373,2.378229033,1.739099346,1.602442325,1.580319793,2.242347904,2.251558145,2.251558145,1.934330888,1.664328025,1.382818908,1.333071232,1.752092639,2.384555647,2.384555647
276,0.801713221,0.801713221,0.7590478,0.7590478,0.7590478,0.7590478,0.7590478,0.70503157,0.618045364,0.819777474,0.819777474,0.819777474,0.819777474,0.819777474,0.665238451,0.525892911,0.777477606,0.777477606,0.777477606,0.777477606,0.777477606,0.595554555,0.461559626,0.842870232,0.842870232,0.842870232,0.842870232,0.842870232
277,1.088232439,1.088232439,1.030319093,1.088232439,1.088232439,1.030319093,1.030319093,1.328063418,0.96019384,1.057590744,0.845155515,1.050408273,1.057590744,1.057590744,1.18155379,0.880578269,0.963653957,0.779043269,1.178281555,0.963653957,0.963653957,1.205073247,0.896730937,1.00169078,0.793496856,1.141208461,1.00169078,1.00169078
278,0.668232765,0.668232765,0.668232765,0.668232765,0.668232765,0.632670881,0.632670881,0.66585619,0.549662312,0.441854563,0.543465413,0.637833655,0.72541389,0.72541389,0.591661451,0.448982542,0.395199828,0.41258228,0.586447377,0.7031347,0.7031347,0.538489837,0.466994483,0.357895073,0.412036632,0.537378139,0.772107118,0.772107118
279,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.6397723,0.459236665,0.448998385,0.44119043,0.5448371,0.539913557,0.539913557,0.704241977,0.345966311,0.385728675,0.385281594,0.574227927,0.496208089,0.496208089,0.756800673,0.358919226,0.410608447,0.407674827,0.578575667,0.528576119,0.528576119
280,2.483670305,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.351494813,2.595265312,2.140496076,2.140496076,2.140496076,2.140496076,2.140496076,2.140496076,2.914891452,2.154976913,2.154976913,2.154976913,2.154976913,2.154976913,2.154976913,2.632501956,2.056501467,2.056501467,2.056501467,2.056501467,2.056501467,2.056501467
281,1.717431157,1.717431157,1.717431157,1.717431157,1.717431157,1.626033233,1.626033233,2.09193027,1.695608286,1.491635673,1.515316288,1.717854017,1.522110285,1.522110285,1.594372867,1.180539663,1.102743229,1.154402582,1.589957357,1.75785579,1.75785579,1.749953123,1.267561552,1.235960082,1.284762007,1.686595445,1.601364397,1.601364397
282,1.208165984,1.208165984,1.208165984,1.208165984,1.208165984,1.143870037,1.143870037,1.621436746,1.015952694,0.948253936,0.964299776,1.207326678,1.177976764,1.177976764,1.129378318,0.848275909,0.800632207,0.743952985,1.23118108,1.171698041,1.171698041,1.317355446,0.841767314,0.793088063,0.710466832,1.167657495,1.215235903,1.215235903
283,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.653812186,0.490739133,0.44974609,0.421390208,0.529024958,0.537614743,0.537614743,0.501458518,0.351546269,0.401153044,0.334439386,0.568189556,0.527420385,0.527420385,0.540497777,0.36697035,0.446069889,0.354496,0.564929927,0.555732344,0.555732344
284,1.107787799,1.107787799,1.107787799,1.107787799,1.107787799,1.048833759,1.048833759,1.449136651,1.001979581,0.945231763,0.916140198,1.116150403,1.035828084,1.035828084,1.33695038,1.004183258,0.947782968,0.911748674,0.916248921,0.932946596,0.932946596,1.367616399,1.008790582,0.953578243,0.918884515,0.895335871,0.975607302,0.975607302
285,2.425099237,2.425099237,2.425099237,2.425099237,2.425099237,2.296040768,2.296040768,2.647951095,1.860619919,1.800465884,1.741099671,2.069946329,2.385180129,2.385180129,2.321328553,1.713894346,1.681781259,1.636477623,2.383787149,2.340367378,2.340367378,2.183155471,1.62765668,1.592821845,1.544837984,2.110535841,2.343892936,2.343892936
286,1.00747628,1.00747628,1.00747628,1.00747628,1.00747628,0.953860599,0.953860599,1.115843863,0.828101567,0.792106304,0.788489352,0.920240868,1.066237098,1.066237098,1.320888209,0.951571737,0.933742221,0.91957364,1.314793568,0.806694117,0.806694117,1.127754008,0.826348885,0.805784526,0.795158163,1.079271737,0.956187103,0.956187103
287,0.583785406,0.583785406,0.583785406,0.583785406,0.552717625,0.552717625,0.552717625,0.556681675,0.409704565,0.38110832,0.374364424,0.669201158,0.669201158,0.669201158,0.4849099,0.367974082,0.323895208,0.328090811,0.634475635,0.634475635,0.634475635,0.440225379,0.313792936,0.299120802,0.2997812,0.709846992,0.709846992,0.709846992
288,1.593619007,1.593619007,1.593619007,1.593619007,1.593619007,1.508810095,1.508810095,1.855935761,1.214078264,1.147766293,1.09164049,1.299290112,1.637087322,1.637087322,1.763369472,1.336060927,1.206055498,1.186344934,1.738915063,1.519948163,1.519948163,1.714721014,1.11035543,1.019147256,0.991171883,1.37715676,1.614979555,1.614979555
289,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.594027421,0.419855389,0.391419228,0.386615298,0.615146122,0.561814081,0.561814081,0.578544584,0.437423299,0.399923299,0.384439617,0.566972374,0.494893873,0.494893873,0.527283519,0.390175918,0.358446433,0.352139082,0.595277784,0.564394386,0.564394386
290,1.188784132,1.188784132,1.188784132,1.188784132,1.188784132,1.125519644,1.125519644,1.521370894,0.965464516,0.901727583,0.860754925,1.076038541,1.204561231,1.204561231,1.281518399,0.796511181,0.75239556,0.723789809,1.027000085,1.244928748,1.244928748,1.223497535,0.770955827,0.726924837,0.697195641,0.988829325,1.283085361,1.283085361
291,0.905473462,0.905473462,0.857286148,0.905473462,0.905473462,0.857286148,0.857286148,1.090650084,0.899574702,0.84834206,0.812807901,1.094303725,0.84834206,0.84834206,0.999307391,0.772499153,0.797450557,0.695696069,0.994696539,0.797450557,0.797450557,1.000736726,0.788234405,0.823332388,0.75848233,1.106549635,0.823332388,0.823332388
292,2.377019635,2.377019635,2.377019635,2.377019635,2.377019635,2.250519857,2.250519857,2.85060772,1.835976646,1.617558088,1.80373326,2.051552986,2.366957441,2.366957441,2.127256247,1.614269302,1.442309702,1.674709918,2.053015477,2.430336454,2.430336454,2.308109337,1.526575355,1.337641606,1.561510706,1.815401675,2.404889516,2.404889516
293,1.292438905,1.223658137,1.292438905,1.292438905,1.292438905,1.223658137,1.223658137,1.349690491,1.464631597,0.797937295,0.765437668,0.926634092,1.464631597,1.464631597,1.143744686,1.294484477,0.843934588,0.811097363,1.188336291,1.294484477,1.294484477,1.119761292,1.419442084,0.724091697,0.694707847,0.969729131,1.419442084,1.419442084
294,0.676451722,0.676451722,0.714474489,0.714474489,0.714474489,0.676451722,0.676451722,0.787932524,0.787932524,0.449675178,0.468677639,0.617009423,0.787932524,0.787932524,0.728014207,0.728014207,0.491663989,0.50197811,0.715096636,0.728014207,0.728014207,0.786031212,0.786031212,0.414243466,0.432853469,0.654857147,0.786031212,0.786031212
296,0.709215243,0.709215243,0.709215243,0.709215243,0.709215243,0.671472361,0.671472361,0.903482597,0.700793783,0.56291385,0.661929536,0.72341802,0.697468474,0.697468474,0.67564763,0.512715489,0.430802482,0.426835441,0.673573511,0.747904063,0.747904063,0.674672406,0.520660921,0.462061893,0.489360617,0.640129622,0.771794203,0.771794203
297,0.835412963,0.835412963,0.835412963,0.835412963,0.835412963,0.790954115,0.790954115,0.810348667,0.655062719,0.586335857,0.562589491,0.633650271,0.936640641,0.936640641,0.671022797,0.626917593,0.535278348,0.526530294,0.737912759,0.850357982,0.850357982,0.610119514,0.590851139,0.512135522,0.49942877,0.649866328,0.940733642,0.940733642
298,1.037961886,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,0.982723828,1.048550719,0.975883149,0.975883149,0.975883149,0.975883149,0.975883149,0.975883149,0.983364482,0.946543983,0.946543983,0.946543983,0.946543983,0.946543983,0.946543983,0.832423912,0.991360159,0.991360159,0.991360159,0.991360159,0.991360159,0.991360159
299,1.101524363,1.042903649,1.101524363,1.101524363,1.101524363,1.042903649,1.042903649,1.741296344,0.948916591,1.044206169,1.03866977,1.445571202,0.948916591,0.948916591,1.333846511,0.931744708,0.918567374,0.921204095,1.319911411,0.931744708,0.931744708,1.682342262,0.8940644,0.996447391,0.995206639,1.609602331,0.8940644,0.8940644
300,1.533554695,1.451942274,1.451942274,1.533554695,1.451942274,1.451942274,1.451942274,2.329809378,1.227864032,1.227864032,1.58820287,1.227864032,1.227864032,1.227864032,1.67982964,1.34171861,1.34171861,1.146524963,1.34171861,1.34171861,1.34171861,2.119540883,1.195686075,1.195686075,1.458362055,1.195686075,1.195686075,1.195686075
301,1.320002249,1.320002249,1.320002249,1.320002249,1.320002249,1.249754621,1.249754621,1.739702981,1.22162705,1.186525313,1.15114415,1.260081268,1.233785989,1.233785989,1.199047883,0.89763653,0.988589257,0.950123566,1.193515419,1.312438601,1.312438601,1.214766041,0.898317936,1.017701667,0.979811172,1.191208895,1.322304976,1.322304976
302,4.077711922,4.077711922,4.077711922,4.077711922,4.077711922,3.860705026,3.860705026,5.570387305,4.202554766,4.525642354,4.408360148,4.63318226,3.04359324,3.04359324,3.438862897,3.107063056,2.835268686,2.724949289,4.043916441,3.870760317,3.870760317,3.767619439,3.448514123,3.730142184,3.606960167,4.316481128,3.142093186,3.142093186
303,1.172348851,1.172348851,1.109959014,1.172348851,1.172348851,1.109959014,1.109959014,1.44799289,1.164652805,1.064808944,1.057745141,1.289008981,1.064808944,1.064808944,1.064535063,0.766894179,1.162437046,0.843535828,1.235861788,1.162437046,1.162437046,1.093630006,0.793770583,1.163624853,0.881495863,1.232976351,1.163624853,1.163624853
304,3.221599032,3.221599032,3.221599032,3.050152588,3.221599032,3.050152588,3.050152588,4.696544211,3.343634884,3.293036471,2.453810223,3.688939057,2.453810223,2.453810223,3.727089109,2.790189934,2.634697198,2.717218655,3.734467423,2.717218655,2.717218655,4.267962207,3.058222045,3.037897489,2.344696192,3.784545704,2.344696192,2.344696192
305,0.570195518,0.602245716,0.602245716,0.602245716,0.602245716,0.570195518,0.570195518,0.621893118,0.565429352,0.498951827,0.498663491,0.716778315,0.621893118,0.621893118,0.591692813,0.50596463,0.450903711,0.444678756,0.709283476,0.591692813,0.591692813,0.636537036,0.488593572,0.435126421,0.430682707,0.718209858,0.636537036,0.636537036
306,0.905473462,0.905473462,0.857286148,0.905473462,0.905473462,0.857286148,0.857286148,1.092721393,0.897711876,0.881593315,0.735431144,0.901279492,0.881593315,0.881593315,1.031352519,0.844686831,0.784015223,0.671995618,1.050593022,0.784015223,0.784015223,1.098895936,0.84927563,0.826536389,0.683637059,1.00165061,0.826536389,0.826536389
307,1.33434236,1.33434236,1.33434236,1.33434236,1.33434236,1.263331583,1.263331583,1.289076389,0.887557339,0.865731941,0.897317348,1.167729366,1.569955617,1.569955617,1.632884737,0.857297958,0.841234842,0.818573752,1.192381468,1.291257612,1.291257612,1.353980903,0.748410478,0.749806016,0.775154308,1.157451006,1.473608486,1.473608486
308,3.188529098,3.188529098,3.188529098,3.188529098,3.188529098,3.018842564,3.018842564,3.461900678,2.618074544,2.35202796,2.437000786,3.101004218,2.907225058,2.907225058,3.788918471,1.881917005,1.846655692,1.822959853,3.107636709,2.993736301,2.993736301,3.750732335,1.819784379,1.850436047,1.746976245,2.916873218,2.857634402,2.857634402
309,2.669170503,2.669170503,2.669170503,2.527123096,2.527123096,2.527123096,2.669170503,2.979146746,2.116923795,2.098041386,2.535451546,2.535451546,2.535451546,1.799807673,2.275455506,1.806915509,1.613102478,2.700232564,1.531086518,2.700232564,2.700232564,2.170306126,1.755188141,1.587990021,2.624470197,2.624470197,2.624470197,1.898450006
310,1.29533684,1.29533684,1.29533684,1.29533684,1.29533684,1.226401851,1.226401851,1.825030301,1.340059815,1.251810882,1.192635441,1.480368329,1.111790246,1.111790246,1.232459411,0.87421957,0.790170836,0.768328156,1.126196408,1.393796847,1.393796847,1.527450221,1.115873197,0.960831492,0.98934639,1.388339207,1.177805051,1.177805051
311,1.428508065,1.428508065,1.428508065,1.428508065,1.428508065,1.352485995,1.352485995,1.661621809,1.330764687,1.296456875,1.255081493,1.462228868,1.316811257,1.316811257,1.465666187,1.133010622,1.036086469,1.072940817,1.494933553,1.338415975,1.338415975,1.450066204,1.148595516,1.098573451,1.086717293,1.449928239,1.329957592,1.329957592
312,0.524421573,0.524421573,0.524421573,0.524421573,0.524421573,0.496513006,0.496513006,0.560799329,0.405796945,0.391249946,0.406485333,0.453496408,0.576722786,0.576722786,0.53755803,0.401911009,0.380277909,0.393519313,0.515041391,0.510754503,0.510754503,0.481856549,0.358109622,0.342890129,0.354035473,0.446199767,0.588849114,0.588849114
313,0.941471964,0.891368889,0.941471964,0.941471964,0.941471964,0.891368889,0.891368889,1.166525066,0.901409185,0.774929176,0.703358087,0.917091227,0.901409185,0.901409185,0.914529983,0.940847512,0.63002896,0.595877869,0.922076246,0.940847512,0.940847512,0.939799648,0.94207741,0.645826862,0.631327823,0.894203714,0.94207741,0.94207741
314,1.112437811,1.053236308,1.053236308,1.112437811,1.053236308,1.112437811,1.053236308,0.989619252,1.214264137,1.214264137,0.755325388,1.214264137,0.652792288,1.214264137,0.921956745,1.134086716,1.134086716,0.636737677,0.736129738,1.134086716,1.134086716,0.789396389,1.277229852,1.277229852,0.535993268,1.277229852,0.662995841,1.277229852
315,2.439910242,2.439910242,2.439910242,2.439910242,2.310063564,2.310063564,2.310063564,4.275599498,2.659051817,2.315118043,2.418058119,1.884712023,1.884712023,1.884712023,2.831112144,2.116711268,2.002778022,1.923455793,2.177764157,2.177764157,2.177764157,3.474574645,2.472250727,2.290859313,2.249398059,1.830615926,1.830615926,1.830615926
