R0000100,RISK1_1993,RISK1_2002,RISK1_2004,RISK1_2006,RISK1_2010,RISK1_2012,RISK1_2014,RISK2_1993,RISK2_2002,RISK2_2004,RISK2_2006,RISK2_2010,RISK2_2012,RISK2_2014,RISK3_1993,RISK3_2002,RISK3_2004,RISK3_2006,RISK3_2010,RISK3_2012,RISK3_2014,RISK4_1993,RISK4_2002,RISK4_2004,RISK4_2006,RISK4_2010,RISK4_2012,RISK4_2014
1161,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.545431648,0.418202313,0.401158519,0.406495764,0.476975598,0.484810425,0.484810425,0.484562814,0.350967589,0.33472117,0.342063925,0.526279506,0.464277017,0.464277017,0.467746037,0.342493418,0.326470575,0.33056214,0.481399459,0.501673249,0.501673249
1163,3.299563033,3.299563033,3.299563033,3.299563033,3.299563033,3.13626012,3.13626012,3.930187934,2.516959964,2.400371359,2.433426992,3.461545394,3.999353855,3.999353855,3.610669515,2.192159252,2.149348854,2.188533841,3.082600656,3.795048157,3.795048157,3.545425127,1.850733983,2.006624269,2.025523069,3.18248421,4.098065501,4.098065501
1164,3.420369525,3.420369525,3.420369525,3.420369525,3.420369525,3.251087623,3.251087623,3.226288226,2.745655792,2.35685724,2.298785458,2.9168347,2.794281271,2.794281271,1.889316463,1.389100496,1.294573075,1.300685877,1.999947777,2.410529236,2.410529236,1.933886523,1.617994096,1.316422712,1.302417158,1.922136004,2.344416206,2.344416206
1165,1.485603167,1.485603167,1.485603167,1.485603167,1.485603167,1.412077272,1.412077272,1.753152727,1.335116253,1.254631264,1.193577315,1.393059799,1.775661776,1.775661776,1.615512419,1.141136912,1.121005741,1.071362923,1.604659603,1.982317643,1.982317643,1.561433914,1.004939297,1.106496703,1.030840736,1.46800824,2.17540809,2.17540809
1166,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.724168347,0.533842661,0.508936027,0.495745664,0.623745783,0.655925416,0.655925416,0.626969422,0.442867503,0.435054732,0.41578869,0.646142588,0.619813265,0.619813265,0.636823744,0.405542435,0.440833887,0.419957364,0.63949499,0.65283373,0.65283373
1168,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,3.057609762,2.331720285,2.331720285,2.331720285,2.331720285,2.331720285,2.331720285,2.568668557,2.317776723,2.317776723,2.317776723,2.317776723,2.317776723,2.317776723,2.359576523,2.322366857,2.322366857,2.322366857,2.322366857,2.322366857,2.322366857
1169,2.42067212,2.42067212,2.42067212,2.42067212,2.42067212,2.300867526,2.300867526,2.567644179,1.941344253,1.800033321,1.988294383,2.13557588,2.283288502,2.283288502,1.902367858,1.406289048,1.296570572,1.298153807,1.924498947,2.054803734,2.054803734,2.031717195,1.345369978,1.385317619,1.440121211,1.955017766,2.011049899,2.011049899
1170,1.03788827,1.03788827,1.03788827,1.03788827,1.03788827,0.986520809,0.986520809,1.118657588,0.741086886,0.797186414,0.807792641,0.776648374,1.039940144,1.039940144,0.815067886,0.614989894,0.536593089,0.548364294,0.826755438,0.886045977,0.886045977,0.791590637,0.629639094,0.529523682,0.536160055,0.716975067,0.95518527,0.95518527
1171,1.355975828,1.355975828,1.355975828,1.355975828,1.355975828,1.288865486,1.288865486,1.602626064,1.204516331,1.065112482,1.146462918,1.181744076,1.137718887,1.137718887,1.1659528,0.871105045,0.794662337,0.810592137,1.19921421,0.852303211,0.852303211,1.303102708,0.778614095,0.864444653,0.882909005,1.213005327,0.857136014,0.857136014
1172,0.643878097,0.643878097,0.643878097,0.643878097,0.643878097,0.612011099,0.612011099,0.732207276,0.525864062,0.440974143,0.452343537,0.514729189,0.759102476,0.759102476,0.649232145,0.461904299,0.43593384,0.416628868,0.647448239,0.72210058,0.72210058,0.623086959,0.408045003,0.40926234,0.395923285,0.576872238,0.816405099,0.816405099
1174,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.90380321,0.593187046,0.589132263,0.58330468,0.546793253,0.602781881,0.602781881,0.611268608,0.417813606,0.398472861,0.392266696,0.624978008,0.646566458,0.646566458,0.759638765,0.457813174,0.492008332,0.482170527,0.591019921,0.604498604,0.604498604
1175,4.214091618,4.214091618,4.214091618,4.214091618,4.214091618,4.005526597,4.005526597,4.77416847,3.628110783,3.180960118,3.13539144,3.730076759,4.678651911,4.678651911,4.664132279,3.781863855,3.330503598,3.12578426,4.755156658,3.410530493,3.410530493,4.665844455,2.947530055,3.275690922,3.037086399,4.413222556,3.79195284,3.79195284
1176,0.69220932,0.69220932,0.69220932,0.69220932,0.69220932,0.6579503,0.6579503,0.994769853,0.747880844,0.693771071,0.689835178,0.805975077,0.613851604,0.613851604,0.756987833,0.557599266,0.518693446,0.502013286,0.785714027,0.733983096,0.733983096,0.921743582,0.610986238,0.630605368,0.605863384,0.893696246,0.659916202,0.659916202
1177,0.643878097,0.643878097,0.643878097,0.643878097,0.643878097,0.612011099,0.612011099,0.790960594,0.581849312,0.530667108,0.524577542,0.599460046,0.650740444,0.650740444,0.647909822,0.49360618,0.443952417,0.43545309,0.662889433,0.669980154,0.669980154,0.686913775,0.462705308,0.46670938,0.455710327,0.654351357,0.689491292,0.689491292
1178,2.530203248,2.530203248,2.530203248,2.530203248,2.530203248,2.404977709,2.404977709,3.448446346,2.478005017,2.217008022,2.233307616,2.581413839,2.723535783,2.723535783,2.870583904,2.122024237,1.87127192,1.892132432,2.903978678,2.944154419,2.944154419,3.010538771,2.007791166,1.944492664,1.952355884,2.832126259,2.944147195,2.944147195
1179,4.214091618,4.214091618,4.214091618,4.214091618,4.214091618,4.005526597,4.005526597,4.233779957,3.26909008,3.43253224,3.119134022,3.53381259,4.722168933,4.722168933,3.886149538,2.857251475,2.793979238,2.792015931,4.062745829,4.082478386,4.082478386,3.622064847,2.404283182,2.65533291,2.580897519,3.591304911,4.546606298,4.546606298
1180,0.848162349,0.848162349,0.848162349,0.848162349,0.848162349,0.806184857,0.806184857,1.201132113,0.804431336,0.803522319,0.769807,1.195594245,0.927416801,0.927416801,0.948612853,0.722694966,0.793479594,0.75301196,1.129168173,1.189314535,1.189314535,1.104058901,0.741110768,0.908900752,0.859100622,1.382436637,1.091234685,1.091234685
1181,1.082298572,1.082298572,1.028733143,1.082298572,1.082298572,1.028733143,1.028733143,1.13996137,0.86575242,1.013014175,0.780691307,0.912545929,1.013014175,1.013014175,0.853274819,0.650062261,0.953135169,0.575440824,0.909437231,0.953135169,0.953135169,0.937532082,0.542309673,0.985399712,0.598120285,0.887841015,0.985399712,0.985399712
1182,1.951264676,1.951264676,1.951264676,1.951264676,1.951264676,1.85469213,1.85469213,2.460021109,1.680084763,1.55357791,1.560720687,1.763701576,2.031320892,2.031320892,2.552267718,1.744523055,1.178712149,1.128682546,1.779285512,1.744234525,1.744234525,2.561925836,1.604453841,1.226512169,1.179397269,1.73865307,1.79827245,1.79827245
1183,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.844502509,2.367274306,2.367274306,2.367274306,2.367274306,2.367274306,2.367274306,2.311124914,2.375983462,2.375983462,2.375983462,2.375983462,2.375983462,2.375983462,2.396109561,2.314160103,2.314160103,2.314160103,2.314160103,2.314160103,2.314160103
1184,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.5305246,0.421407261,0.423983174,0.362192545,0.424014333,0.495985388,0.495985388,0.454652722,0.346374427,0.326876322,0.306613686,0.481275487,0.482765775,0.482765775,0.481361311,0.288523202,0.36085319,0.322391446,0.477723319,0.507208579,0.507208579
1185,1.370762284,1.370762284,1.302920127,1.370762284,1.302920127,1.370762284,1.302920127,1.925000334,1.336420271,1.153157815,1.163165577,1.153157815,1.136853754,1.153157815,1.227532469,0.963143622,1.194975741,0.810449203,1.182106472,1.194975741,1.194975741,1.533320546,0.923745377,1.138045812,0.974259536,1.138045812,0.977233555,1.138045812
1186,5.092361334,5.092361334,5.092361334,5.092361334,5.092361334,4.840328737,4.840328737,6.13101097,4.686753421,4.49484385,4.278118383,4.799138812,5.251694652,5.251694652,5.157106207,3.928910177,3.473911586,3.636760438,5.352808208,5.337019656,5.337019656,5.423245619,3.764235007,3.708399108,3.755723839,5.246807455,5.1262555,5.1262555
1187,0.882358107,0.882358107,0.882358107,0.882358107,0.882358107,0.838688188,0.838688188,1.074942771,0.777650581,0.757841467,0.72823325,0.829566856,0.907366517,0.907366517,0.896665974,0.659264434,0.644665392,0.594643946,0.924086651,0.952598471,0.952598471,0.96172238,0.615855192,0.67048393,0.62095267,0.906783367,0.968375473,0.968375473
1188,2.277995716,2.277995716,2.277995716,2.277995716,2.277995716,2.165252503,2.165252503,2.802421432,2.123421794,2.023191591,1.912086389,2.347868444,2.390720469,2.390720469,2.455296571,1.740392784,1.682386669,1.628284426,2.54847023,2.562900357,2.562900357,2.606904266,1.674923782,1.798759505,1.717623088,2.570012934,2.50600007,2.50600007
1189,0.758425684,0.758425684,0.720889464,0.720889464,0.758425684,0.720889464,0.720889464,0.809145728,0.649110681,0.662455449,0.662455449,0.674912406,0.662455449,0.662455449,0.610281506,0.455952675,0.631060082,0.631060082,0.629414933,0.631060082,0.631060082,0.66304774,0.390875808,0.658755094,0.658755094,0.631558694,0.658755094,0.658755094
1190,7.351298936,7.351298936,7.351298936,7.351298936,7.351298936,6.987466357,6.987466357,8.970198064,7.129387623,6.333220674,6.061798666,6.997384293,6.934726159,6.934726159,6.72578898,5.277172638,4.450951456,4.480577423,6.755257025,6.957066376,6.957066376,7.119041758,4.988407939,4.768535285,4.705765293,6.739047526,6.609163245,6.609163245
1191,1.268293836,1.268293836,1.268293836,1.205523077,1.205523077,1.205523077,1.205523077,1.627573095,1.235686436,1.133379273,1.339973394,1.339973394,1.339973394,1.339973394,1.684747034,1.198634271,1.098250364,1.344328662,1.344328662,1.344328662,1.344328662,1.749275034,1.009265143,1.13466791,1.438800124,1.438800124,1.438800124,1.438800124
1192,5.797101841,5.797101841,5.797101841,5.797101841,5.797101841,5.510190026,5.510190026,8.531387016,6.683774862,5.856732609,4.997625519,5.683909628,4.537856525,4.537856525,6.437023693,4.522643545,3.465333245,2.884902837,4.455331108,4.867013152,4.867013152,7.215811281,5.109456458,4.106564075,3.331355452,4.737558856,4.250739843,4.250739843
1193,1.409291836,1.409291836,1.409291836,1.409291836,1.409291836,1.339542764,1.339542764,1.75306572,1.41788035,1.292404914,1.220910825,1.476348158,1.193545384,1.193545384,1.701371114,0.875961163,0.777392213,0.781062957,1.186092255,1.242376509,1.242376509,1.891125229,0.787101346,0.879623666,0.886545464,1.258464766,1.234185135,1.234185135
1194,0.981791755,0.981791755,0.981791755,0.981791755,0.933200638,0.933200638,0.933200638,1.106926755,0.915495599,0.789499789,0.874100468,0.85614024,0.85614024,0.85614024,0.924399483,0.749539846,0.622735059,0.664137614,0.710655371,0.710655371,0.710655371,1.004171929,0.649407831,0.681919685,0.740998163,0.723692556,0.723692556,0.723692556
1195,2.809336081,2.809336081,2.809336081,2.809336081,2.809336081,2.67029562,2.67029562,3.411958434,2.677332576,2.393669684,2.433541944,2.68594679,2.45331167,2.45331167,3.49833949,1.818998691,1.614312916,1.661401044,2.410418172,2.213858984,2.213858984,3.53577589,1.527837351,1.712683198,1.728566584,2.40948474,2.291802192,2.291802192
1197,3.792021822,3.792021822,3.792021822,3.792021822,3.604345999,3.604345999,3.604345999,4.92076492,3.594609757,3.372569561,3.099399106,3.016015042,3.016015042,3.016015042,2.917746637,2.199712946,1.944968947,2.312654699,2.862701913,2.862701913,2.862701913,3.514088376,2.338444312,2.282498107,2.725610463,2.568957052,2.568957052,2.568957052
1198,0.858872658,0.858872658,0.816365088,0.858872658,0.858872658,0.816365088,0.816365088,1.020086491,0.880292664,0.833694157,0.71157789,0.883987301,0.833694157,0.833694157,0.788215769,0.585141188,0.914979173,0.608155337,0.951839707,0.914979173,0.914979173,0.886192771,0.537742179,0.924388401,0.696856866,1.017293321,0.924388401,0.924388401
1199,2.531294282,2.531294282,2.406014745,2.531294282,2.531294282,2.406014745,2.406014745,2.481350257,2.033405762,2.725157395,1.983659272,1.994921463,2.725157395,2.725157395,2.270726813,1.669528532,2.632027035,1.505882893,2.403692092,2.632027035,2.632027035,2.156354213,1.45575581,2.859082341,1.478065142,2.14001682,2.859082341,2.859082341
1200,0.848162349,0.848162349,0.848162349,0.848162349,0.848162349,0.806184857,0.806184857,1.084045576,0.718770138,0.728269677,0.78286384,1.045194125,1.01075164,1.01075164,1.120553869,0.73376277,0.754823522,0.771436983,1.154821195,1.119516375,1.119516375,1.12462278,0.637406578,0.736780539,0.75205299,1.115426957,1.235709871,1.235709871
1201,0.491898688,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.669655256,0.500089554,0.471024732,0.463407254,0.574713483,0.430039691,0.430039691,0.549495333,0.404759734,0.370175465,0.364410028,0.570347596,0.429979108,0.429979108,0.656703882,0.386465891,0.444243811,0.434594331,0.662797791,0.416461146,0.416461146
1202,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.491898688,0.607790667,0.458799663,0.437712219,0.43526956,0.476840806,0.476840806,0.302280377,0.428273532,0.314883709,0.297137112,0.2840191,0.303720904,0.504397824,0.504397824,0.480823988,0.316836459,0.334453948,0.321237371,0.525149791,0.525149791,0.290798595
1203,1.833989706,1.833989706,1.743221365,1.833989706,1.833989706,1.743221365,1.743221365,1.595237064,1.282794129,1.606308277,1.352295946,1.401641465,1.606308277,1.606308277,1.176066543,0.908026287,1.363616986,0.844948577,1.160990189,1.363616986,1.363616986,1.134188484,0.786602832,1.479583948,0.830568995,1.04375418,1.479583948,1.479583948
1204,1.328357135,1.328357135,1.328357135,1.328357135,1.328357135,1.262613706,1.262613706,2.059993092,1.354588736,1.25705632,1.232123428,1.43011408,1.201528635,1.201528635,1.54884441,1.103987409,1.039839925,1.007297228,1.555630442,1.315845518,1.315845518,1.851325204,1.038022792,1.213925219,1.172234114,1.709888494,1.207918032,1.207918032
1205,0.978346006,0.978346006,0.978346006,0.978346006,0.978346006,0.929925427,0.929925427,1.300160055,1.003607111,0.872176242,0.866472693,1.132166443,0.87199604,0.87199604,1.021586252,0.801554588,0.677360604,0.57106007,0.881922838,0.94487734,0.94487734,1.214216731,0.753309129,0.825035457,0.666233013,0.999097133,0.864014429,0.864014429
1206,0.654211096,0.654211096,0.654211096,0.654211096,0.654211096,0.621832694,0.621832694,0.816966615,0.683403531,0.56585381,0.492903329,0.678736432,0.60167981,0.60167981,0.741287571,0.564745453,0.507935514,0.499917636,0.530223,0.563655151,0.563655151,0.767932905,0.500464739,0.520002183,0.514604103,0.54281185,0.591929687,0.591929687
1207,0.919116842,0.919116842,0.919116842,0.919116842,0.919116842,0.873627649,0.873627649,1.064303304,0.895297918,0.843401112,0.833101635,0.935780844,0.834373741,0.834373741,0.890960817,0.680637176,0.609319661,0.613375352,0.88497545,0.860900533,0.860900533,0.998620796,0.605879854,0.67468523,0.671642097,0.937961334,0.874961765,0.874961765
1208,1.40008925,1.40008925,1.40008925,1.40008925,1.40008925,1.330795635,1.330795635,1.879682726,1.409148226,1.274894573,1.266238404,1.49509867,1.463263233,1.463263233,1.95457584,1.440925689,1.274145961,1.271166305,2.010334484,1.336844176,1.336844176,2.035708383,1.199180469,1.333090338,1.319877763,1.961735651,1.439088854,1.439088854
1209,0.550501998,0.550501998,0.550501998,0.550501998,0.523256396,0.523256396,0.523256396,0.510529289,0.458413222,0.442741886,0.427325157,0.560108595,0.560108595,0.560108595,0.486285965,0.358199545,0.336785975,0.322491332,0.553987241,0.553987241,0.553987241,0.446627423,0.381591395,0.322557203,0.307644054,0.589714514,0.589714514,0.589714514
1210,3.117938333,3.117938333,3.117938333,3.117938333,3.117938333,2.963624441,2.963624441,3.73459566,3.094883947,2.668869224,2.7043774,2.946568698,2.945073563,2.945073563,3.076107274,2.349949548,2.07226408,2.11772319,3.170176799,2.748042393,2.748042393,3.219494979,1.999249234,2.187502315,2.214917675,3.158714113,2.852849253,2.852849253
1211,1.573226266,1.573226266,1.573226266,1.573226266,1.573226266,1.495363703,1.495363703,2.446558806,1.66768806,1.671220797,1.456071266,1.68495951,1.279216685,1.279216685,1.859923842,1.374913121,1.212357994,1.239041665,1.905163011,1.248362618,1.248362618,2.22423021,1.274155895,1.467216406,1.450471127,2.108877181,1.16202284,1.16202284
1212,1.650033806,1.568369863,1.568369863,1.650033806,1.650033806,1.568369863,1.568369863,1.694448675,1.450182279,1.450182279,1.349404561,1.341890163,1.450182279,1.450182279,1.28051131,1.33974609,1.33974609,0.853049372,1.230776145,1.33974609,1.33974609,1.297319533,1.345747451,1.345747451,0.887347585,1.209515205,1.345747451,1.345747451
1213,1.264559238,1.264559238,1.264559238,1.264559238,1.264559238,1.201973312,1.201973312,1.595588431,1.279898787,1.249704576,1.173425795,1.413147579,1.175119432,1.175119432,1.473974699,1.083724736,1.008037332,0.977499042,1.519049883,1.19797646,1.19797646,1.510798329,1.111661928,1.045667192,0.999854394,1.479877613,1.222121106,1.222121106
1214,2.50996394,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.385740091,2.780342453,2.378717543,2.378717543,2.378717543,2.378717543,2.378717543,2.378717543,2.954618342,2.244780647,2.244780647,2.244780647,2.244780647,2.244780647,2.244780647,2.559620159,2.279513687,2.279513687,2.279513687,2.279513687,2.279513687,2.279513687
1215,0.981576968,0.981576968,0.981576968,0.932996481,0.981576968,0.932996481,0.932996481,1.454335836,1.068215385,0.980919091,0.909181628,1.077479696,0.909181628,0.909181628,1.284274695,0.991572449,0.614030332,1.013533846,0.918607041,1.013533846,1.013533846,1.437748047,0.900840566,0.700749579,1.004019737,0.998312351,1.004019737,1.004019737
1216,1.489044849,1.489044849,1.415348617,1.489044849,1.489044849,1.415348617,1.415348617,1.93826795,1.441153084,1.791164326,1.369331427,1.469322983,1.791164326,1.791164326,2.495015961,1.264149749,2.100679167,1.171191243,1.697329737,2.100679167,2.100679167,2.327689973,1.019771679,2.301952614,1.142388173,1.597386393,2.301952614,2.301952614
1217,1.804634018,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,1.715318558,2.533412719,1.535055486,1.535055486,1.535055486,1.535055486,1.535055486,1.535055486,1.885811428,1.562916749,1.562916749,1.562916749,1.562916749,1.562916749,1.562916749,2.105101336,1.507499339,1.507499339,1.507499339,1.507499339,1.507499339,1.507499339
1218,0.491898688,0.491898688,0.491898688,0.491898688,0.467553499,0.467553499,0.491898688,0.618362379,0.491498391,0.464820853,0.44288928,0.452009242,0.452009242,0.430395411,0.436066197,0.360950381,0.330697744,0.31077326,0.359277687,0.481494003,0.481494003,0.502531713,0.336609088,0.387854028,0.363541326,0.491956547,0.491956547,0.348337742
